,income
39594,1
30976,1
29081,1
34996,1
23707,1
37861,1
10003,0
11694,1
11488,1
18693,1
48817,1
11513,0
14366,0
27596,0
4061,1
36908,1
41493,1
31393,1
38877,1
10459,0
33648,1
32176,1
12721,0
31333,0
18706,1
10596,1
640,1
46460,0
10436,1
3901,1
20887,1
4958,1
45392,0
15036,1
31087,1
45549,0
2126,1
2813,1
43166,1
35333,1
1096,1
15706,1
10967,1
27668,1
35322,1
20185,1
25266,1
20302,1
41936,0
28249,1
28079,1
21585,1
36517,1
40112,0
5215,1
27859,0
2017,1
18441,1
13774,1
31256,0
3322,1
11803,1
40141,1
10467,1
29381,1
23741,0
8765,1
27698,1
27376,1
19951,1
2208,1
42648,1
5329,0
44224,0
9065,1
45694,1
14768,1
10564,1
21549,1
27846,1
3264,1
33523,1
17113,1
27865,0
12760,1
39080,1
3312,1
23465,1
20990,1
19644,0
31300,1
45020,1
4511,1
3045,1
9265,0
39726,1
6780,1
7911,0
12544,1
45153,1
14566,1
15076,1
27780,0
32712,1
28854,1
21790,1
30554,1
8846,1
26362,1
16593,0
7837,0
19063,1
3125,0
33179,1
504,1
41756,1
48308,1
11583,1
39752,1
34181,0
1454,0
14600,1
31566,1
10566,0
14952,1
20684,0
26888,1
10754,0
40819,1
27887,1
30079,0
6650,1
20898,1
38872,0
36662,1
8940,1
29330,1
13624,1
39191,1
38714,1
35675,0
20358,1
5272,1
27136,1
41990,1
46128,1
16751,1
20335,0
20687,1
3349,0
852,1
33752,1
25462,1
9617,1
26971,1
471,1
25677,1
45055,0
40805,0
14187,1
35175,1
41863,1
33772,0
1302,0
31872,0
44843,0
20309,0
530,1
34818,1
2256,1
38592,1
1980,1
7191,1
43070,1
37567,1
34147,1
36905,1
11471,1
28722,1
41853,1
26453,1
26386,1
47003,1
1730,1
44762,1
23250,1
24609,1
40220,1
1829,1
43987,1
34122,1
48056,0
36624,1
41469,1
28678,0
15834,1
22906,0
3449,1
31025,1
48791,1
35392,1
25105,1
47819,1
313,0
46009,1
43264,1
27447,0
973,1
17099,1
11573,1
20559,1
39521,1
25295,1
20579,0
39488,0
5345,1
34558,1
25519,1
17525,1
39643,1
1808,1
41693,1
9302,1
6081,1
20919,1
35212,1
1388,1
18945,1
8675,1
23230,1
36911,0
37537,1
41311,1
18539,1
36751,1
27662,0
32482,1
32636,1
29834,1
9903,0
1099,1
4720,1
3421,1
23988,0
12591,0
42206,1
4288,1
17874,1
615,1
23154,1
31294,1
32771,1
2373,1
33506,0
24780,0
22153,0
20136,0
39895,1
21337,1
26689,1
13908,1
18557,1
10404,1
43129,1
26069,0
8633,0
38067,0
34251,1
13400,1
13078,1
25586,0
25308,1
29184,1
29031,1
14376,1
41268,1
29893,1
26978,1
47650,0
35102,1
43114,1
10842,0
45908,1
19701,0
36270,1
30350,1
37896,1
37825,0
776,1
10947,1
45328,1
37642,0
30952,1
3744,1
45063,1
28773,1
27011,1
17168,1
7740,1
29114,1
39327,1
9274,0
15577,0
20700,1
281,0
1126,0
46160,1
580,0
19025,0
24394,0
39248,1
5498,1
10952,1
15747,1
17578,0
16606,1
23143,1
46044,1
47013,1
39866,1
6409,1
26093,0
48671,1
43531,0
7073,0
17707,1
14463,1
15680,1
33693,0
14943,1
46842,1
31370,0
10024,1
47333,1
21458,1
5649,0
42303,1
31500,1
10252,1
20388,1
35478,1
18070,1
23512,1
2828,0
25215,0
30666,1
5104,1
36255,1
4796,1
14750,0
3857,1
33046,1
33507,1
23266,0
27802,1
36091,1
35381,1
2168,1
18632,0
39085,1
39312,1
4439,1
6734,1
2710,0
4478,0
13088,1
20927,1
28420,1
12258,0
38945,1
2881,1
40305,1
1322,0
27153,1
33245,1
20868,1
21904,1
25571,1
24842,1
46055,0
13884,1
42645,1
17293,1
16381,1
44331,1
26034,0
27030,1
5001,1
6789,1
10256,1
7629,0
41775,0
28037,1
15990,1
24652,1
27566,1
43616,1
33620,1
27274,1
11862,1
14032,1
41220,1
13782,0
40260,1
6388,1
41816,1
22968,0
40110,0
31118,1
4367,1
8899,1
39060,1
7687,1
45298,1
44931,1
31011,0
22545,1
12575,0
11913,1
40375,1
1690,1
3513,0
48072,0
12989,1
18614,1
20765,1
995,0
27415,1
18424,1
46529,0
5429,0
36177,1
31712,1
32015,1
32109,0
44735,0
13554,0
36237,1
32714,1
27783,1
39603,1
11166,1
33338,1
43565,1
34117,0
1309,0
17793,1
39834,1
39561,1
26140,1
41671,1
21494,1
2779,1
32264,1
14514,1
6198,1
26401,1
22474,1
35653,1
45305,0
43446,0
10251,1
5451,1
4238,0
2279,1
878,0
29473,1
38320,1
34389,1
32084,0
3281,0
5651,0
33560,1
35536,0
986,1
31389,1
16451,1
27453,1
31638,1
13743,1
20676,1
47277,1
20320,1
46140,0
12243,1
20191,1
43274,1
12125,1
25766,0
47981,1
11561,0
7208,0
12895,0
10996,1
47130,1
3497,0
9418,0
42126,1
26918,1
28228,1
19731,1
39589,1
39874,1
1825,0
38272,0
9582,0
17533,1
40843,1
34304,1
21842,1
43204,1
22033,1
16247,1
31785,1
36046,1
3413,0
22228,0
10,0
46414,1
11425,1
45548,1
23496,1
6930,1
36181,1
7750,1
16483,1
6528,0
22438,1
2564,1
23981,1
1352,1
24167,1
12751,0
2375,1
28158,1
19191,1
27458,0
26218,1
25211,0
44621,1
9830,1
43018,0
43197,1
33018,0
1901,1
29882,1
7565,1
13306,1
32707,1
4370,1
4241,1
37385,1
38239,1
28112,1
6218,1
26623,1
23655,1
23848,1
10124,1
1088,0
11677,1
16990,1
4130,1
40725,1
576,1
48405,1
21631,1
42425,1
20405,1
19552,1
39484,1
18414,0
4678,1
38334,0
29056,0
19293,1
24964,1
31403,1
9755,1
11838,1
19205,1
338,1
2562,1
7463,1
42968,1
33169,1
36064,1
23510,1
43529,1
18295,1
45427,0
24119,1
13399,1
28486,1
844,0
22374,1
19794,0
7926,1
33151,1
46646,1
1893,0
35431,0
48635,1
43968,1
42469,1
11104,1
35133,1
40743,0
26082,1
30486,1
27546,1
7082,0
19102,1
22120,0
4739,1
30309,1
5159,1
46647,0
20626,1
22116,1
10658,0
37938,0
21630,1
23314,1
14552,1
11606,0
8859,1
28956,1
10357,1
25906,0
14610,1
21949,0
22376,1
166,1
10221,1
31758,1
7294,0
3537,1
38381,1
27044,0
45839,1
42194,1
23996,1
47847,1
36939,1
17386,1
27239,1
37927,0
41793,1
4123,1
7379,1
31856,1
23282,1
11855,1
10950,1
16341,1
18321,0
48148,0
8399,1
13390,0
8301,0
7083,0
8893,1
1776,1
23891,1
45614,1
28972,1
3672,1
10713,1
28021,1
43476,1
37678,1
20607,0
14016,0
30827,1
26244,1
44683,1
30726,1
45899,1
37811,0
42478,0
24049,0
7739,1
12577,1
18555,1
44295,1
9105,0
39756,1
42468,1
18858,1
37323,1
37515,1
44378,1
45571,1
26488,0
28891,1
45009,1
24730,1
14465,1
38740,1
22894,1
45739,0
38152,0
46526,0
12278,1
32914,0
4672,1
38100,0
38681,1
19906,1
16123,1
16164,0
31515,0
26677,0
33355,1
15397,1
31690,0
238,0
13231,1
39021,1
34430,1
28621,1
43164,1
12366,1
34800,1
39109,1
37726,0
14513,0
33655,1
3286,1
7588,1
32875,1
6772,1
31999,1
39575,1
24093,1
7109,1
12836,1
8609,1
27320,1
36398,1
34204,1
2221,1
105,0
44617,1
30522,0
47972,1
35126,0
1654,0
47788,0
28083,1
39131,1
45201,0
21125,1
22553,1
30900,1
8792,0
16227,0
43125,0
13727,1
36894,1
11442,1
12018,0
9216,1
46733,1
28651,0
12474,1
1003,1
14851,1
17430,1
46031,1
35647,1
42319,0
5087,1
29189,1
37656,1
46839,0
44637,1
7669,1
4313,1
2655,1
41122,1
41081,0
37174,1
16561,1
14631,1
34591,1
47493,1
43948,1
38471,1
45064,1
8606,1
40296,1
33328,1
17955,1
30239,0
37578,1
20127,0
45174,1
25015,1
24640,1
36477,1
34773,1
7096,1
35159,1
48205,1
13824,1
24015,0
31525,1
27551,1
12538,1
27190,1
5950,1
29353,1
23346,1
32077,0
10350,1
8900,1
15837,1
46790,0
26948,1
43459,0
15309,1
3352,1
3363,1
44352,0
17559,1
14726,0
24649,1
26848,1
29867,0
43963,1
14666,1
46670,1
2436,1
30375,0
47035,1
41178,1
48054,1
36228,1
43847,1
20969,1
22851,1
18174,1
34040,1
45,0
6568,1
41728,0
21762,1
35294,1
16514,1
27715,1
467,1
46318,1
16405,1
46102,0
37311,1
35692,0
32319,1
10448,1
14509,1
17694,0
24092,1
12326,0
28929,0
46290,1
32648,0
25,0
17515,1
45374,1
1699,1
19308,1
7946,1
9011,1
39433,1
28047,1
43254,0
34838,1
370,1
18051,1
3667,1
976,1
7448,1
33671,0
14623,1
11198,1
16559,1
24992,1
33500,1
702,1
40535,1
3468,0
5381,1
24893,1
38078,0
35686,1
26159,1
33255,1
22947,0
45358,0
162,1
46864,0
34819,1
37573,1
420,1
6271,1
24588,1
48464,1
31797,1
48446,1
6776,1
48192,1
36105,1
15619,0
5679,1
12603,1
21975,1
26592,0
7861,1
4694,0
18078,1
9227,0
1143,1
3683,1
18043,0
6362,1
25531,1
13125,0
35722,1
39486,1
48103,1
18513,1
46311,1
38758,0
5971,1
13753,1
14095,1
48130,0
23867,0
45753,0
46359,0
25955,1
17666,1
32518,0
8610,0
36111,1
3195,1
17014,1
700,1
2405,1
39427,1
3652,0
29033,1
36104,0
15260,1
6098,1
46309,0
46863,1
19444,0
13355,1
12719,1
256,1
32734,1
30248,0
21021,1
35433,1
33835,1
33324,1
18417,1
46782,0
14173,1
42304,1
22556,1
37158,1
7437,1
40310,0
11534,1
2668,1
4894,0
9498,1
16673,0
21910,1
20851,1
37716,1
23650,1
19946,1
30840,0
25363,1
4773,1
12452,0
31172,1
20807,1
16060,1
42990,1
44363,1
41608,1
725,0
10800,1
7899,1
22638,1
9513,1
8884,1
45768,1
337,1
13546,1
39010,1
11130,1
40860,1
47720,1
3659,0
31505,0
15469,1
31930,1
40464,1
8244,1
2011,1
6659,1
34010,0
34789,1
10397,1
32705,1
14787,0
730,1
1009,1
5022,1
40930,0
1603,0
37024,0
9449,0
42578,1
27479,1
24611,1
29869,1
11114,1
24008,0
13522,1
34282,1
12528,1
107,1
991,1
28300,0
3136,1
2667,1
7295,1
32505,1
14715,0
19956,1
4734,1
45125,1
15991,1
27620,1
28214,0
43739,1
45110,1
25744,1
11544,1
25073,1
23252,1
12902,1
27107,1
47540,1
46344,1
15812,0
16411,1
47280,0
23494,1
41733,1
46996,1
24361,1
15810,1
1745,1
12879,0
20729,1
1430,1
6017,0
31271,0
30602,1
43252,1
11708,1
33732,1
6795,1
45224,1
30644,1
16793,1
38210,1
4829,1
32227,1
47692,1
14954,1
13429,1
20478,1
16946,0
36465,1
15032,0
10479,0
22791,0
14281,1
35310,0
24936,0
8742,0
29676,0
25489,1
41934,1
697,0
19288,1
13972,1
37646,1
15942,1
9948,1
9405,1
7420,0
42308,1
23544,1
34144,1
27443,1
18268,1
7,0
4198,1
21459,1
20613,0
4782,0
29504,0
17855,0
32428,1
18771,1
21982,1
23218,1
11665,1
36184,0
47894,1
45128,1
27999,1
35909,1
22721,1
44262,1
4601,1
42861,1
36650,0
47930,1
23665,1
36725,1
13394,0
30272,1
1918,1
21038,0
33681,1
6620,1
24144,1
44177,1
8798,1
14428,1
18493,0
16088,1
42932,1
1686,1
24048,0
44717,1
26011,0
36515,1
22916,1
33362,1
10196,1
36207,1
12803,1
18403,0
9542,1
33558,1
14550,0
8999,1
25901,1
31128,0
48068,1
45983,1
43400,1
10744,1
14432,1
7105,1
45679,0
40463,1
43990,1
30938,1
13599,0
47038,1
27950,0
33490,1
34506,0
16177,0
25309,1
3884,0
47567,1
12254,1
45437,1
45929,0
44210,1
31564,0
6683,1
11045,1
41290,1
24702,1
26304,1
45232,1
4454,1
4149,1
18113,1
33881,0
20145,1
31386,1
47703,1
24491,1
43582,1
21543,1
24417,1
24622,1
1142,1
29716,1
15376,1
1493,0
25122,1
8002,0
22608,0
46598,1
17264,0
11402,1
16769,1
35530,1
9695,1
12467,0
39324,1
43742,1
4636,0
38766,1
22511,1
27599,1
3903,1
589,1
32557,0
5378,1
22177,1
2,1
3087,1
35960,1
3514,1
8921,1
17144,1
13538,1
23977,0
9709,1
3102,1
27165,0
45700,0
17845,0
23291,1
9708,1
21612,1
8144,0
13448,0
30004,1
7798,1
7000,0
22510,1
21713,1
12153,1
25839,1
30389,1
29437,1
35439,0
31280,0
23708,0
5535,1
14711,1
14810,1
1577,1
32208,1
32305,0
943,1
25121,0
22078,0
23161,1
24795,1
23937,1
3826,1
8117,0
48365,1
44109,1
7318,1
4485,1
11214,1
24248,1
14231,1
8130,1
25263,1
28002,0
36119,1
14066,1
7840,0
35293,0
39830,1
15358,1
47452,0
21644,1
13021,1
48096,1
9355,1
42614,1
48824,1
19410,0
30143,0
46841,0
6660,0
18603,1
980,1
19342,1
6254,1
33049,1
726,1
21224,0
21957,1
35966,0
5177,1
4612,0
37195,1
44271,1
30842,1
10077,1
24938,1
14390,0
35986,1
41206,1
42717,1
33434,1
28018,1
46907,0
14909,1
30195,1
43950,1
7310,1
41317,1
13135,1
47384,1
6790,1
28238,1
3772,1
11175,1
35859,0
6855,1
38160,0
14104,0
31993,1
37401,1
18017,1
33238,1
16628,1
35261,1
11184,0
35360,1
38375,0
41647,1
7002,1
27536,1
14793,0
5763,1
2157,0
35699,1
32358,0
7628,1
3357,1
45847,1
1976,1
35905,0
36602,1
35981,1
4664,1
2101,1
24522,0
24565,0
14356,0
38085,0
16957,1
17983,1
3149,1
23705,1
46518,0
14547,1
19580,1
15838,1
10478,1
14113,1
8926,1
23391,0
33905,1
39124,1
24674,1
8059,1
40172,1
19180,1
47428,1
17472,1
1540,1
28154,1
46774,1
42443,1
46420,0
25290,0
6203,1
21283,0
9518,1
1990,1
35748,0
25819,1
25626,1
27147,1
37459,1
33616,0
26231,1
31732,1
9131,0
5706,1
22238,1
11075,1
34673,1
10461,0
37214,0
9749,1
13381,1
9801,0
1237,1
3960,1
17560,1
4109,1
45085,0
46772,1
110,1
39126,0
9538,1
47114,1
47799,0
11599,1
46734,1
3791,1
33464,1
47533,0
23827,1
20635,1
17638,0
9504,1
22074,1
28081,0
20914,1
10787,1
26444,1
39275,1
8070,1
24998,1
41829,1
22227,0
20958,1
12219,1
23270,1
25134,1
43484,1
10646,1
2604,1
35050,1
32379,1
24543,1
17166,1
2989,1
45862,0
47917,1
7815,1
19460,1
10550,0
8182,0
3001,1
2331,1
33050,1
47096,1
10482,0
8969,1
18523,1
442,1
6356,1
7679,0
207,1
18998,0
27288,1
4444,1
27993,1
40839,1
32298,1
20105,0
7364,1
17797,1
8637,1
25366,1
9768,1
33969,1
42801,1
18727,1
1170,1
807,0
20006,1
29823,1
18202,1
37534,0
47686,1
43425,1
2882,1
43863,1
36654,1
31473,0
1883,1
20471,0
8590,1
36323,0
37082,1
6244,1
1564,1
18397,1
15454,1
7818,0
44921,1
38857,1
7595,1
19277,1
46111,1
6847,1
22401,1
9353,1
37132,1
1704,1
9911,1
35143,1
5844,1
4962,1
39076,0
33025,1
2047,1
15561,0
35254,1
45234,1
20520,1
5487,0
27723,1
21626,1
33107,1
36113,1
32283,1
9516,0
40303,1
3291,1
11813,1
42255,0
33557,1
14370,1
5232,1
15975,1
33535,1
21492,1
7037,1
29135,1
26620,0
7928,1
17466,0
28844,1
24662,0
14835,0
13152,1
16126,0
8967,0
35665,1
17012,1
33909,1
16235,1
26522,1
17241,0
47426,0
4151,1
19878,1
23602,1
42280,1
29935,1
6141,1
46612,1
31706,1
40636,0
29638,0
15506,1
42611,1
44000,1
26359,1
23358,0
7375,1
46407,0
20240,0
48266,0
28640,1
25845,1
898,0
22010,0
23398,1
48568,1
8965,1
5276,0
40032,0
39984,1
950,0
12457,1
19674,1
16390,0
12973,0
32205,1
25408,1
45039,1
42709,1
10303,1
16555,1
6238,1
35636,1
34081,1
4081,1
35679,1
34468,0
23563,0
1313,1
6179,0
25407,1
19894,1
33204,0
40982,1
33156,1
40861,1
27366,1
7581,1
35818,1
19768,0
48459,1
32775,1
24969,1
7716,0
29764,1
24311,1
1298,1
19929,1
32033,1
25023,0
4464,1
5517,1
13341,1
33315,0
33690,1
44332,0
19407,1
38959,1
1189,1
8437,0
29249,0
2008,1
11248,1
2860,0
46200,1
11337,1
25549,1
30244,0
19187,0
8303,1
37611,1
38429,1
41466,1
40844,0
33892,0
46786,0
32082,1
5447,1
47312,1
16135,1
35976,1
3121,1
40668,1
34059,1
27236,1
24685,1
4082,1
24946,1
21465,1
10759,0
41970,1
21382,1
30767,1
34075,1
13079,1
42646,1
15741,0
4340,1
31622,1
6581,0
42507,1
31534,0
10299,1
12911,1
13033,0
26426,0
36125,0
47663,1
39267,1
22293,0
17728,0
40628,0
2297,1
31150,1
4815,1
27968,1
4281,1
29166,1
46614,1
29759,0
6643,1
45323,0
35802,1
41594,0
21820,1
2144,1
20069,1
17851,1
7062,1
25333,1
47775,1
43592,1
34482,1
29286,1
23125,1
48806,0
13017,1
32797,1
41278,1
30074,1
41612,1
22984,0
35387,0
16176,0
14019,1
13523,0
13705,1
2493,1
30265,1
28161,0
46879,1
36174,0
14733,0
1001,0
43886,1
13542,1
8669,0
48740,0
28350,1
40442,0
11356,1
48778,1
213,1
8661,1
30317,1
29052,1
1782,1
25787,1
43781,1
8032,1
15144,1
29932,1
29740,1
38940,1
19213,1
14394,0
29211,1
20035,1
2652,0
26552,1
8384,1
17956,1
39294,1
19386,1
11120,1
16832,0
32950,0
25414,0
12811,1
44905,1
38370,1
31412,0
47023,1
26110,0
12399,1
25543,1
10496,0
31323,1
36574,1
48399,1
31154,1
21387,1
28131,1
8377,0
13482,1
40608,1
8171,1
44266,1
29335,1
33957,1
32094,1
43258,1
27786,1
790,0
11070,0
48100,0
34955,1
45551,1
33536,0
18936,1
22352,1
35446,0
1296,1
33572,1
7415,1
39159,1
7241,1
6815,1
7401,1
695,1
17518,0
13600,1
41732,0
47436,1
13540,1
48496,1
9947,1
13905,0
16448,1
23807,1
22167,1
32293,1
26492,0
41492,1
11437,1
22326,1
28356,1
34730,0
5578,1
18101,0
21130,1
39935,1
4771,1
16021,1
9104,1
5567,1
3777,1
14690,1
15511,1
5662,1
37144,0
47483,1
495,1
28631,0
17657,1
13430,1
21266,1
1769,0
167,1
20605,1
14578,1
26267,1
11151,1
13413,1
17120,0
47523,1
8703,1
29604,1
9447,1
15502,1
29438,1
37942,1
17539,0
7123,0
34472,1
29665,1
23671,0
24706,1
11915,1
42413,1
11718,0
24044,0
12075,1
4711,1
19242,1
22586,0
26868,1
37738,1
20034,1
44397,1
6513,0
35041,0
34521,0
26834,1
19632,1
38001,1
11679,1
5550,1
34685,1
6844,0
38119,1
5619,1
18072,1
28270,0
13067,1
40721,1
44419,1
21693,0
13512,1
33837,1
41985,1
15463,1
43517,1
34813,1
19775,1
8410,1
1812,0
34135,1
11232,1
39415,1
4395,1
30261,1
6187,1
33148,1
28279,1
27079,0
10965,0
2858,1
15244,0
14141,1
22085,0
6747,1
39429,0
11886,1
36960,1
38876,1
21581,1
27154,0
10619,1
24785,1
25682,1
5340,1
26949,0
25160,0
23225,1
3660,1
47871,0
12820,1
7328,1
43607,1
4804,1
2200,1
9928,1
20568,0
42476,0
3521,1
30739,1
19365,1
26319,1
39227,1
20625,1
26582,1
22137,0
13393,1
12325,1
2407,1
29976,0
38371,0
24155,1
25338,1
43722,0
13291,1
39979,1
1784,1
7691,1
9322,1
42466,0
14921,1
6050,1
47674,1
3066,1
30275,1
47360,1
21306,1
16977,1
12667,1
14449,1
36617,0
23818,1
12759,1
45867,1
24667,1
9697,1
38039,1
41664,1
26535,1
34371,1
45902,1
26281,0
44984,0
47565,1
427,1
11994,1
43850,1
19069,0
41261,1
35560,1
36036,1
32027,0
15226,1
27312,1
41442,1
20029,1
19353,0
19267,1
36710,1
3606,1
40205,0
15017,1
20169,0
46888,1
18767,1
3392,1
16017,0
17342,1
30492,1
28232,1
35898,1
16186,1
25679,1
15562,0
37577,0
6664,0
40751,1
43143,1
3272,1
10493,0
29313,0
11744,0
20619,1
34335,1
40416,1
4849,1
25394,0
35495,1
17948,1
12176,1
18704,1
3569,1
48198,1
1680,1
2081,0
10214,1
39632,1
44797,0
29436,1
47151,0
37983,0
18470,1
21966,1
44951,1
43905,1
6913,1
6055,1
21233,1
10997,1
2248,1
31767,1
18953,1
41196,1
28100,1
16624,1
44982,1
21896,1
16455,1
25568,1
37872,0
14471,0
12647,1
32427,1
7118,1
29477,1
3704,1
11237,1
9851,1
11758,0
16777,1
17765,1
38685,1
35497,1
38581,1
46931,1
32703,0
8705,1
36776,1
24282,0
17816,1
41596,1
12614,1
12068,1
11581,1
26474,1
11241,1
46472,1
27203,1
28264,0
39229,1
32995,1
29984,1
43251,1
31877,1
24860,1
46426,1
25059,1
16470,0
7125,1
44050,1
42573,1
9681,1
32328,1
44758,1
11097,1
11475,1
19351,1
47542,1
18451,1
9594,1
185,1
1186,1
30035,1
23029,0
6417,1
45196,1
8246,1
10931,1
6900,0
21529,0
31066,1
13564,1
32346,1
22453,1
21865,1
47039,0
35280,1
39659,1
46795,1
42450,1
46028,1
39020,1
39607,0
19136,1
37900,1
20491,0
2993,1
18799,1
13213,1
22049,0
2921,1
35406,1
5678,1
29015,1
23779,1
24448,1
32048,1
46048,1
20894,1
26662,1
40755,1
33011,1
37909,1
9791,1
40570,1
42889,1
18,1
39668,1
31012,1
41382,1
21879,1
18341,0
45755,0
12308,1
9600,1
26326,1
4481,1
43552,1
13909,1
16187,1
1368,0
3605,1
11555,0
21673,1
17378,1
10839,1
27933,1
11799,0
46797,0
38044,1
39270,1
21297,1
45901,1
26637,0
46456,0
3703,1
19115,1
29448,1
627,1
10228,1
47074,0
9287,1
10816,1
33220,1
1039,1
42039,1
24867,1
31152,1
35533,0
3453,1
20672,1
33132,1
5061,1
25007,1
14783,1
44866,1
8635,1
14866,0
43995,1
24825,1
2558,1
45806,1
43273,1
39426,0
41359,1
1105,1
30320,0
20348,1
38716,0
37625,1
22943,0
17565,1
17652,1
25688,1
39405,1
39854,1
45486,1
36686,1
28222,1
39397,0
39465,0
42077,1
48264,1
46545,1
31945,1
14873,1
16795,1
1513,1
7511,1
1369,1
15372,1
11963,1
31781,1
30590,0
3551,1
42997,1
10059,1
34167,1
18462,0
7978,0
30713,1
17563,0
33871,1
18329,1
21873,1
4984,1
23649,0
40277,1
39759,1
19474,0
24625,0
2796,0
47759,1
2861,1
3905,1
25916,1
11654,1
40553,0
25784,1
8906,1
3808,1
6669,0
37720,1
31587,0
38277,1
24712,1
40493,1
33149,1
24373,1
38222,1
9443,1
2454,1
22039,1
45171,1
31531,0
43084,0
29202,1
19323,0
36338,1
29879,1
13994,1
16683,0
44132,1
10380,1
648,1
1604,1
16545,1
28689,1
8109,1
7984,0
32028,0
20022,1
30233,1
32989,1
24840,0
9495,1
30708,1
16910,0
18458,0
23646,1
36528,1
29295,1
28752,1
23299,1
33831,0
23047,1
29795,1
34060,0
34239,1
5199,1
4653,1
14756,1
46616,0
3053,1
5124,1
8488,1
38377,1
5389,1
42428,0
20900,0
34771,1
1311,1
28286,0
39336,1
34162,1
33793,1
42841,1
47701,1
27390,0
44314,1
29204,1
2769,1
46775,1
12955,1
13379,1
19034,1
43374,0
39017,1
26634,1
18232,1
11885,1
37707,1
16425,1
29934,0
25944,1
37093,1
16783,1
29219,1
18855,1
6132,1
35580,1
13239,1
47127,1
31250,0
47183,1
47241,1
32345,1
9276,1
10582,0
18235,0
13364,1
31213,1
34313,1
16373,1
40716,1
47494,1
26697,1
35385,1
1024,1
38699,0
21199,1
25082,0
5132,1
22363,1
16014,1
37500,1
4201,1
21079,0
3853,1
33650,0
24527,1
12726,1
11575,1
32606,0
1426,0
27524,1
2348,0
4703,1
9548,1
45876,1
30633,1
14320,0
24058,1
20458,1
24033,1
23781,1
5741,1
3459,1
42323,1
2251,1
8845,1
36935,1
27562,1
6974,1
19310,0
31206,0
4157,1
48271,1
6947,1
24239,1
26096,0
19210,1
3460,0
20680,1
13537,1
47466,1
214,0
35118,1
7363,1
34230,1
46242,1
16894,1
23162,1
13107,0
32639,1
28487,1
48512,0
37485,1
33396,1
29293,1
37609,1
43181,1
45621,1
36735,1
44147,1
33674,0
11296,1
48116,1
34613,1
12767,1
17632,1
38580,0
1927,1
48761,1
21870,1
6626,1
24344,1
36969,1
41788,0
41076,0
39635,0
27619,0
12880,1
1615,0
30736,0
12039,1
46070,1
10146,1
17861,1
2499,1
15518,1
8611,1
26741,1
6594,1
40107,1
13099,1
24072,0
28813,1
17891,1
9966,0
4137,0
11748,1
34573,1
20258,0
46320,0
37261,1
17556,1
44736,1
12548,1
17580,1
35139,1
32558,1
47162,1
29314,1
12857,1
19873,1
34396,1
7331,1
26924,1
4691,1
12983,1
24525,1
3855,1
36302,1
1973,1
38547,1
25654,1
16156,1
21672,1
43237,1
4929,1
39846,1
26598,1
18619,1
32376,1
5323,1
12826,1
36386,1
17037,1
18022,1
21582,0
3187,1
22738,0
30781,1
44198,1
27572,1
36352,1
43234,1
44944,1
14683,1
30969,0
18866,1
42663,1
8332,1
29130,1
19864,1
23362,1
22190,1
47255,1
37426,1
41388,0
26036,1
22455,0
7173,1
46293,1
41327,1
11696,1
47067,1
1773,1
33274,1
19406,1
6025,0
29393,1
11777,0
2153,0
44076,1
23489,0
35374,1
43919,1
42949,1
18472,1
19973,1
28185,0
22124,1
16566,1
17970,1
24837,1
5536,1
23882,1
9481,1
40812,1
22056,1
20697,1
34919,1
4736,0
32493,1
39634,0
29348,1
41028,1
44815,1
43738,0
2845,0
20499,1
30104,0
40417,1
30885,0
38305,0
21517,0
34772,1
35498,1
28008,1
17996,1
18171,1
10110,1
28876,1
38369,1
16079,0
6852,1
25979,1
44157,1
20153,1
26560,0
4067,1
25931,1
47423,1
31907,0
4490,1
6746,0
17482,0
14348,1
28402,1
16318,1
24819,1
26370,0
9295,1
531,1
19382,0
4536,1
333,1
13572,1
21763,1
8672,1
28041,1
39839,1
18686,1
30010,1
21089,0
20152,0
44223,1
33664,1
45871,0
6883,1
34139,1
39074,1
26933,1
18682,1
11123,1
37042,1
19429,1
38010,0
39574,1
19085,1
39705,0
14605,1
29653,0
12545,1
28418,1
31136,0
10741,1
7510,1
16934,1
15353,1
13047,0
43183,1
24035,1
38325,0
6978,1
28537,0
22676,1
46890,1
21485,1
6079,1
35323,0
4619,1
21381,1
29947,1
35262,1
11761,0
6197,0
24396,1
10789,1
20469,1
41988,0
19164,1
11945,1
32471,1
29897,1
577,1
4456,1
45995,1
21489,0
12231,0
38413,0
16033,1
41600,1
41649,0
40540,1
9044,1
37011,1
13251,1
24120,0
26248,1
21599,0
46802,1
15457,1
6989,1
45394,0
39152,1
45443,1
21300,1
31995,1
1482,0
42212,1
75,1
25945,1
37441,1
6834,0
34967,1
2038,1
14054,1
18363,1
9785,0
2650,1
22057,0
10249,1
27206,1
28561,0
16912,1
18265,0
15371,1
15654,0
44593,1
13869,1
46959,1
14555,1
287,1
5198,0
19489,1
47774,0
48667,1
42096,1
9540,1
11428,0
29990,1
16549,1
21139,1
37649,1
15201,1
11461,1
10686,1
43999,1
44935,1
46740,0
8589,1
2859,0
15598,1
12986,0
12050,1
35003,1
21727,1
28592,1
27587,1
17276,1
36359,1
23037,1
33322,0
25650,1
7563,1
16074,1
33511,1
11946,1
1917,1
37160,1
27656,1
25968,1
22700,1
40077,0
33067,1
12223,1
16808,0
36253,0
24582,1
24762,1
45642,1
32916,0
7347,0
388,1
29971,0
30075,1
22875,1
19148,1
30996,1
40652,1
9156,1
40677,1
6483,0
30715,1
11074,0
33016,1
